date,start_date,end_date,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,OT,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEAR_WEEK
2017-05-29,2017-05-29,2017-06-04,National,X,2017,23,1.04333,1.16048,2412,1459,X,2377,671,591,7510,1493,647145,2017-23
2017-06-05,2017-06-05,2017-06-11,National,X,2017,24,0.905151,1.04834,2049,1346,X,2099,595,547,6636,1470,633003,2017-24
2017-06-12,2017-06-12,2017-06-18,National,X,2017,25,0.902718,0.992711,1930,1282,X,1971,559,498,6240,1469,628582,2017-25
2017-06-19,2017-06-19,2017-06-25,National,X,2017,26,0.859531,0.961603,1771,1121,X,1748,489,467,5596,1422,581945,2017-26
2017-06-26,2017-06-26,2017-07-02,National,X,2017,27,0.818998,0.955818,1728,1111,X,1564,505,418,5326,1456,557219,2017-27
2017-07-03,2017-07-03,2017-07-09,National,X,2017,28,0.752505,0.827597,1545,1004,X,1578,462,372,4961,1405,599446,2017-28
2017-07-10,2017-07-10,2017-07-16,National,X,2017,29,0.731146,0.811886,1549,908,X,1421,450,419,4747,1384,584688,2017-29
2017-07-17,2017-07-17,2017-07-23,National,X,2017,30,0.733295,0.818527,1576,953,X,1515,459,376,4879,1377,596071,2017-30
2017-07-24,2017-07-24,2017-07-30,National,X,2017,31,0.73102,0.829758,1529,1037,X,1485,415,433,4899,1390,590413,2017-31
2017-07-31,2017-07-31,2017-08-06,National,X,2017,32,0.68834,0.828503,1559,1044,X,1481,441,390,4915,1386,593239,2017-32
2017-08-07,2017-08-07,2017-08-13,National,X,2017,33,0.732049,0.885896,1603,1097,X,1691,427,412,5230,1350,590363,2017-33
2017-08-14,2017-08-14,2017-08-20,National,X,2017,34,0.911188,1.05351,1964,1256,X,2549,473,411,6653,1379,631507,2017-34
2017-08-21,2017-08-21,2017-08-27,National,X,2017,35,1.02105,1.11768,2076,1302,X,2726,526,503,7133,1370,638196,2017-35
2017-08-28,2017-08-28,2017-09-03,National,X,2017,36,1.09495,1.14028,2073,1369,X,2488,587,555,7072,1384,620201,2017-36
2017-09-04,2017-09-04,2017-09-10,National,X,2017,37,1.09475,1.13326,2372,1656,X,2942,706,628,8304,1485,732755,2017-37
2017-09-11,2017-09-11,2017-09-17,National,X,2017,38,1.09775,1.17589,2544,1625,X,3075,664,655,8563,1484,728214,2017-38
2017-09-18,2017-09-18,2017-09-24,National,X,2017,39,1.18882,1.23848,2840,1652,X,3201,746,640,9079,1468,733077,2017-39
2017-09-25,2017-09-25,2017-10-01,National,X,2017,40,1.26682,1.28278,3844,2486,X,4553,1072,875,12830,2205,1000168,2017-40
2017-10-02,2017-10-02,2017-10-08,National,X,2017,41,1.30662,1.33419,4120,2676,X,4453,1073,947,13269,2233,994535,2017-41
2017-10-09,2017-10-09,2017-10-15,National,X,2017,42,1.34866,1.41293,4409,2804,X,4993,1139,974,14319,2254,1013427,2017-42
2017-10-16,2017-10-16,2017-10-22,National,X,2017,43,1.51871,1.57884,5003,2921,X,5529,1324,1049,15826,2251,1002381,2017-43
2017-10-23,2017-10-23,2017-10-29,National,X,2017,44,1.74793,1.70723,5219,3289,X,6133,1365,1062,17068,2213,999750,2017-44
2017-10-30,2017-10-30,2017-11-05,National,X,2017,45,1.87047,1.86372,6108,3609,X,6625,1523,1129,18994,2278,1019146,2017-45
2017-11-06,2017-11-06,2017-11-12,National,X,2017,46,2.06674,2.09726,6805,4200,X,7478,1778,1354,21615,2281,1030631,2017-46
2017-11-13,2017-11-13,2017-11-19,National,X,2017,47,2.28188,2.34372,6945,3844,X,5876,1707,1445,19817,2264,845535,2017-47
2017-11-20,2017-11-20,2017-11-26,National,X,2017,48,2.28528,2.24895,7008,5235,X,7476,2206,1830,23755,2274,1056270,2017-48
2017-11-27,2017-11-27,2017-12-03,National,X,2017,49,2.5848,2.49852,7230,5050,X,8491,2338,1870,24979,2263,999753,2017-49
2017-12-04,2017-12-04,2017-12-10,National,X,2017,50,3.36711,3.20443,8297,6671,X,11277,2955,2333,31533,2255,984043,2017-50
2017-12-11,2017-12-11,2017-12-17,National,X,2017,51,4.71836,4.4305,10464,9836,X,14164,4578,3622,42664,2204,962961,2017-51
2017-12-18,2017-12-18,2017-12-24,National,X,2017,52,5.72036,5.46448,11301,11373,X,11509,5723,5080,44986,2122,823244,2017-52
2018-01-01,2018-01-01,2018-01-07,National,X,2018,1,5.77543,5.37416,9426,13370,X,11748,6868,5870,47282,2235,879802,2018-1
2018-01-08,2018-01-08,2018-01-14,National,X,2018,2,5.9083,5.54335,10082,15400,X,17403,7791,6246,56922,2251,1026852,2018-2
2018-01-15,2018-01-15,2018-01-21,National,X,2018,3,6.49095,6.34203,12004,15973,X,21873,7536,5551,62937,2277,992379,2018-3
2018-01-22,2018-01-22,2018-01-28,National,X,2018,4,7.17799,7.04897,13432,18349,X,30671,8925,6091,77468,2279,1098998,2018-4
2018-01-29,2018-01-29,2018-02-04,National,X,2018,5,7.52851,7.79783,14854,19095,X,37252,8929,5965,86095,2265,1104089,2018-5
2018-02-05,2018-02-05,2018-02-11,National,X,2018,6,7.38424,7.78892,15192,19505,X,38457,8621,5871,87646,2290,1125265,2018-6
2018-02-12,2018-02-12,2018-02-18,National,X,2018,7,6.46068,6.83583,13340,17163,X,31984,8070,5430,75987,2215,1111598,2018-7
2018-02-19,2018-02-19,2018-02-25,National,X,2018,8,4.95341,5.17354,10142,12428,X,20394,5808,4189,52961,2259,1023689,2018-8
2018-02-26,2018-02-26,2018-03-04,National,X,2018,9,3.67274,3.55184,7190,8445,X,13370,4081,2846,35932,2194,1011645,2018-9
2018-03-05,2018-03-05,2018-03-11,National,X,2018,10,3.2037,3.01348,6357,6483,X,10841,3139,2289,29109,2203,965961,2018-10
2018-03-12,2018-03-12,2018-03-18,National,X,2018,11,2.78869,2.73862,5590,5925,X,9479,2813,2121,25928,2188,946753,2018-11
2018-03-19,2018-03-19,2018-03-25,National,X,2018,12,2.50234,2.48438,5212,5406,X,8635,2563,1969,23785,2168,957380,2018-12
2018-03-26,2018-03-26,2018-04-01,National,X,2018,13,2.41065,2.36593,4722,4720,X,7216,2295,1743,20696,2131,874750,2018-13
2018-04-02,2018-04-02,2018-04-08,National,X,2018,14,2.07542,2.03306,4550,4452,X,6211,2158,1696,19067,2117,937849,2018-14
2018-04-09,2018-04-09,2018-04-15,National,X,2018,15,1.78234,1.8062,4148,3749,X,5508,1818,1449,16672,2076,923041,2018-15
2018-04-16,2018-04-16,2018-04-22,National,X,2018,16,1.61608,1.58958,3859,3216,X,5269,1432,1116,14892,2103,936850,2018-16
2018-04-23,2018-04-23,2018-04-29,National,X,2018,17,1.53992,1.54077,3725,3030,X,5343,1373,1101,14572,2079,945759,2018-17
2018-04-30,2018-04-30,2018-05-06,National,X,2018,18,1.53115,1.45326,3656,2600,X,4810,1215,992,13273,2005,913326,2018-18
2018-05-07,2018-05-07,2018-05-13,National,X,2018,19,1.29599,1.28242,3443,2205,X,4132,935,902,11617,1922,905868,2018-19
2018-05-14,2018-05-14,2018-05-20,National,X,2018,20,1.18904,1.2243,3359,2238,X,3766,905,799,11067,1966,903948,2018-20
2018-05-21,2018-05-21,2018-05-27,National,X,2018,21,1.24941,1.23385,3384,2082,X,3429,885,866,10646,1883,862825,2018-21
2018-05-28,2018-05-28,2018-06-03,National,X,2018,22,1.14134,1.22391,3222,1824,X,2982,846,734,9608,1789,785022,2018-22
2018-06-04,2018-06-04,2018-06-10,National,X,2018,23,0.988567,1.04866,2845,1836,X,2551,802,654,8688,1783,828488,2018-23
2018-06-11,2018-06-11,2018-06-17,National,X,2018,24,0.895433,0.979381,2375,1596,X,2242,699,658,7570,1738,772937,2018-24
2018-06-18,2018-06-18,2018-06-24,National,X,2018,25,0.892227,0.94819,2313,1554,X,2161,730,616,7374,1759,777692,2018-25
2018-06-25,2018-06-25,2018-07-01,National,X,2018,26,0.877636,0.867741,2201,1530,X,1906,669,626,6932,1720,798856,2018-26
2018-07-02,2018-07-02,2018-07-08,National,X,2018,27,0.77502,0.822957,2000,1299,X,1862,539,549,6249,1764,759335,2018-27
2018-07-09,2018-07-09,2018-07-15,National,X,2018,28,0.725956,0.772384,1945,1443,X,1900,627,587,6502,1769,841809,2018-28
2018-07-16,2018-07-16,2018-07-22,National,X,2018,29,0.68266,0.707466,1741,1290,X,1720,566,469,5786,1732,817849,2018-29
2018-07-23,2018-07-23,2018-07-29,National,X,2018,30,0.640527,0.686508,1665,1202,X,1643,523,463,5496,1728,800573,2018-30
2018-07-30,2018-07-30,2018-08-05,National,X,2018,31,0.64106,0.68859,1620,1246,X,1772,525,454,5617,1708,815725,2018-31
2018-08-06,2018-08-06,2018-08-12,National,X,2018,32,0.706465,0.736093,1727,1334,X,1786,541,476,5864,1670,796639,2018-32
2018-08-13,2018-08-13,2018-08-19,National,X,2018,33,0.708668,0.806323,1989,1387,X,2172,516,478,6542,1705,811337,2018-33
2018-08-20,2018-08-20,2018-08-26,National,X,2018,34,0.825743,0.954211,2237,1488,X,2467,602,515,7309,1601,765973,2018-34
2018-08-27,2018-08-27,2018-09-02,National,X,2018,35,0.864409,0.962249,2447,1637,X,2836,655,542,8117,1661,843545,2018-35
2018-09-03,2018-09-03,2018-09-09,National,X,2018,36,1.10114,1.14153,2817,1985,X,3346,767,621,9536,1693,835370,2018-36
2018-09-10,2018-09-10,2018-09-16,National,X,2018,37,1.15244,1.14726,2774,2112,X,3659,829,689,10063,1689,877135,2018-37
2018-09-17,2018-09-17,2018-09-23,National,X,2018,38,1.20257,1.31197,3242,2347,X,3950,922,729,11190,1666,852916,2018-38
2018-09-24,2018-09-24,2018-09-30,National,X,2018,39,1.25033,1.37701,3471,2464,X,4185,925,669,11714,1694,850685,2018-39
2018-10-01,2018-10-01,2018-10-07,National,X,2018,40,1.41846,1.42429,4857,3839,X,6300,1553,1290,17839,2565,1252483,2018-40
2018-10-08,2018-10-08,2018-10-14,National,X,2018,41,1.40418,1.48151,5307,4026,X,6250,1657,1321,18561,2609,1252846,2018-41
2018-10-15,2018-10-15,2018-10-21,National,X,2018,42,1.47401,1.59449,5582,4399,X,6799,1752,1398,19930,2586,1249933,2018-42
2018-10-22,2018-10-22,2018-10-28,National,X,2018,43,1.64257,1.72683,6242,4617,X,7478,1835,1444,21616,2646,1251776,2018-43
2018-10-29,2018-10-29,2018-11-04,National,X,2018,44,1.79275,1.84522,6864,4730,X,8285,1825,1450,23154,2633,1254812,2018-44
2018-11-05,2018-11-05,2018-11-11,National,X,2018,45,1.87043,1.93069,7504,4831,X,8448,1840,1450,24073,2645,1246860,2018-45
2018-11-12,2018-11-12,2018-11-18,National,X,2018,46,1.98387,2.09114,7805,5017,X,8050,1995,1480,24347,2631,1164292,2018-46
2018-11-19,2018-11-19,2018-11-25,National,X,2018,47,2.24169,2.41082,8598,5011,X,7193,2111,1699,24612,2586,1020898,2018-47
2018-11-26,2018-11-26,2018-12-02,National,X,2018,48,2.14883,2.25019,8885,6576,X,8787,2756,2076,29080,2640,1292335,2018-48
2018-12-03,2018-12-03,2018-12-09,National,X,2018,49,2.25531,2.30458,8803,5969,X,9269,2454,1861,28356,2633,1230419,2018-49
2018-12-10,2018-12-10,2018-12-16,National,X,2018,50,2.64571,2.73758,10150,6819,X,11373,2776,1980,33098,2622,1209022,2018-50
2018-12-17,2018-12-17,2018-12-23,National,X,2018,51,3.14075,3.24643,11507,8119,X,12811,3320,2479,38236,2571,1177786,2018-51
2018-12-24,2018-12-24,2018-12-30,National,X,2018,52,3.97127,4.19267,13586,10315,X,12026,4454,3523,43904,2545,1047161,2018-52
2018-12-31,2018-12-31,2019-01-06,National,X,2019,1,3.46125,3.63499,11675,11402,X,9557,5200,4260,42094,2609,1158023,2019-1
2019-01-07,2019-01-07,2019-01-13,National,X,2019,2,3.07707,3.14077,9344,10401,X,10744,4820,3443,38752,2629,1233836,2019-2
2019-01-14,2019-01-14,2019-01-20,National,X,2019,3,3.32915,3.36551,9668,10024,X,14248,4226,2943,41109,2633,1221478,2019-3
2019-01-21,2019-01-21,2019-01-27,National,X,2019,4,3.81999,3.89305,10728,11164,X,16925,4443,2853,46113,2614,1184495,2019-4
2019-01-28,2019-01-28,2019-02-03,National,X,2019,5,4.3419,4.5253,11606,13032,X,22188,5110,3251,55187,2639,1219521,2019-5
2019-02-04,2019-02-04,2019-02-10,National,X,2019,6,4.88288,5.21525,13828,15708,X,29688,6134,4084,69442,2644,1331519,2019-6
2019-02-11,2019-02-11,2019-02-17,National,X,2019,7,5.04211,5.43173,14224,15928,X,29223,6329,4274,69978,2628,1288318,2019-7
2019-02-18,2019-02-18,2019-02-24,National,X,2019,8,4.88596,5.2776,13612,15684,X,26456,6115,4478,66345,2623,1257106,2019-8
2019-02-25,2019-02-25,2019-03-03,National,X,2019,9,4.5499,4.59585,11622,13833,X,23450,5699,4131,58735,2634,1278001,2019-9
2019-03-04,2019-03-04,2019-03-10,National,X,2019,10,4.38001,4.40341,11146,13058,X,21736,5356,4052,55348,2614,1256934,2019-10
2019-03-11,2019-03-11,2019-03-17,National,X,2019,11,4.2288,4.13279,10975,12570,X,20065,5347,4176,53133,2622,1285646,2019-11
2019-03-18,2019-03-18,2019-03-24,National,X,2019,12,3.68449,3.56166,9559,10484,X,16537,4431,3775,44786,2596,1257449,2019-12
2019-03-25,2019-03-25,2019-03-31,National,X,2019,13,3.08744,3.05634,8621,8631,X,13608,3801,3183,37844,2587,1238213,2019-13
2019-04-01,2019-04-01,2019-04-07,National,X,2019,14,2.69971,2.68251,7591,7486,X,11757,3271,2800,32905,2597,1226648,2019-14
2019-04-08,2019-04-08,2019-04-14,National,X,2019,15,2.28549,2.26747,6739,6198,X,9988,2561,2317,27803,2542,1226170,2019-15
2019-04-15,2019-04-15,2019-04-21,National,X,2019,16,2.01443,1.96931,6319,4930,X,7894,2105,1874,23122,2517,1174114,2019-16
2019-04-22,2019-04-22,2019-04-28,National,X,2019,17,1.7141,1.72372,5689,4545,X,6617,1997,1735,20583,2490,1194101,2019-17
2019-04-29,2019-04-29,2019-05-05,National,X,2019,18,1.56927,1.57693,5362,4080,X,6203,1666,1537,18848,2459,1195232,2019-18
2019-05-06,2019-05-06,2019-05-12,National,X,2019,19,1.49991,1.46086,4785,3572,X,5903,1479,1357,17096,2415,1170273,2019-19
2019-05-13,2019-05-13,2019-05-19,National,X,2019,20,1.50211,1.50759,4614,3458,X,5488,1433,1356,16349,2302,1084443,2019-20
2019-05-20,2019-05-20,2019-05-26,National,X,2019,21,1.42357,1.40452,4597,3211,X,5227,1345,1367,15747,2205,1121166,2019-21
2019-05-27,2019-05-27,2019-06-02,National,X,2019,22,1.39457,1.40617,4437,3094,X,4659,1279,1301,14770,2179,1050372,2019-22
2019-06-03,2019-06-03,2019-06-09,National,X,2019,23,1.21776,1.23921,3930,2948,X,4110,1240,1205,13433,2235,1083994,2019-23
2019-06-10,2019-06-10,2019-06-16,National,X,2019,24,1.11351,1.10622,3350,2606,X,3607,1007,1048,11618,2139,1050239,2019-24
2019-06-17,2019-06-17,2019-06-23,National,X,2019,25,0.992293,1.01351,3046,2424,X,3282,998,928,10678,2141,1053569,2019-25
2019-06-24,2019-06-24,2019-06-30,National,X,2019,26,0.947072,0.959926,2940,2175,X,3106,906,859,9986,2063,1040288,2019-26
2019-07-01,2019-07-01,2019-07-07,National,X,2019,27,0.876088,0.873735,2433,1884,X,2676,788,768,8549,2111,978443,2019-27
2019-07-08,2019-07-08,2019-07-14,National,X,2019,28,0.809956,0.795831,2344,1882,X,2660,799,737,8422,2090,1058265,2019-28
2019-07-15,2019-07-15,2019-07-21,National,X,2019,29,0.755431,0.768849,2219,1861,X,2570,757,704,8111,2132,1054954,2019-29
2019-07-22,2019-07-22,2019-07-28,National,X,2019,30,0.73346,0.748185,2128,1800,X,2451,761,615,7755,2117,1036508,2019-30
2019-07-29,2019-07-29,2019-08-04,National,X,2019,31,0.72729,0.758451,2348,1829,X,2436,658,603,7874,2128,1038168,2019-31
2019-08-05,2019-08-05,2019-08-11,National,X,2019,32,0.754637,0.77011,2089,2041,X,2384,766,758,8038,2146,1043747,2019-32
2019-08-12,2019-08-12,2019-08-18,National,X,2019,33,0.730938,0.834825,2630,2047,X,2828,788,694,8987,2178,1076513,2019-33
2019-08-19,2019-08-19,2019-08-25,National,X,2019,34,0.840615,0.942052,2907,2210,X,3501,762,716,10096,2147,1071703,2019-34
2019-08-26,2019-08-26,2019-09-01,National,X,2019,35,0.989217,1.07895,3394,2539,X,4220,894,770,11817,2169,1095230,2019-35
2019-09-02,2019-09-02,2019-09-08,National,X,2019,36,1.14059,1.20634,3801,2924,X,4535,1030,868,13158,2189,1090741,2019-36
2019-09-09,2019-09-09,2019-09-15,National,X,2019,37,1.23272,1.2757,3905,3296,X,5499,1172,959,14831,2221,1162580,2019-37
2019-09-16,2019-09-16,2019-09-22,National,X,2019,38,1.24529,1.39156,4463,3567,X,5673,1249,1025,15977,2198,1148137,2019-38
2019-09-23,2019-09-23,2019-09-29,National,X,2019,39,1.33771,1.49698,4970,3875,X,6104,1365,1100,17414,2180,1163278,2019-39
2019-09-30,2019-09-30,2019-10-06,National,X,2019,40,1.49064,1.50415,6218,4827,X,7658,1764,1448,21915,2896,1456967,2019-40
2019-10-07,2019-10-07,2019-10-13,National,X,2019,41,1.59269,1.59823,6550,5147,X,7638,2015,1603,22953,2924,1436150,2019-41
2019-10-14,2019-10-14,2019-10-20,National,X,2019,42,1.72517,1.73838,7273,5548,X,8277,2110,1649,24857,2950,1429897,2019-42
2019-10-21,2019-10-21,2019-10-27,National,X,2019,43,1.83428,1.8605,7892,6080,X,9349,2305,1793,27419,2980,1473740,2019-43
2019-10-28,2019-10-28,2019-11-03,National,X,2019,44,2.04049,2.01425,8658,6143,X,10068,2279,1762,28910,2989,1435277,2019-44
2019-11-04,2019-11-04,2019-11-10,National,X,2019,45,2.39351,2.36364,10557,7182,X,12551,2453,1843,34586,3007,1463253,2019-45
2019-11-11,2019-11-11,2019-11-17,National,X,2019,46,2.63245,2.64431,11446,7904,X,13671,2739,1968,37728,2976,1426760,2019-46
2019-11-18,2019-11-18,2019-11-24,National,X,2019,47,2.91944,2.97548,12714,9138,X,17049,3099,2148,44148,2971,1483729,2019-47
2019-11-25,2019-11-25,2019-12-01,National,X,2019,48,3.41066,3.44787,14389,9159,X,14717,3186,2366,43817,2971,1270842,2019-48
2019-12-02,2019-12-02,2019-12-08,National,X,2019,49,3.2622,3.31577,13839,11943,X,16389,3929,2777,48877,2977,1474075,2019-49
2019-12-09,2019-12-09,2019-12-15,National,X,2019,50,3.94308,3.86928,14728,12822,X,21877,4114,2903,56444,2947,1458774,2019-50
2019-12-16,2019-12-16,2019-12-22,National,X,2019,51,5.06529,5.02757,17999,16225,X,29177,4834,3349,71584,2913,1423829,2019-51
2019-12-23,2019-12-23,2019-12-29,National,X,2019,52,7.06161,7.15315,24097,24617,X,34004,7638,5401,95757,2905,1338669,2019-52
2019-12-30,2019-12-30,2020-01-05,National,X,2020,1,5.91974,6.22926,21564,27650,X,23383,9208,6876,88681,2957,1423620,2020-1
2020-01-06,2020-01-06,2020-01-12,National,X,2020,2,4.94176,5.06974,15547,23631,X,22747,8196,5464,75585,2987,1490905,2020-2
2020-01-13,2020-01-13,2020-01-19,National,X,2020,3,5.33174,5.35782,16587,21395,X,29657,7379,4728,79746,2983,1488404,2020-3
2020-01-20,2020-01-20,2020-01-26,National,X,2020,4,6.08106,6.0261,18558,23657,X,35216,7971,4670,90072,2984,1494697,2020-4
2020-01-27,2020-01-27,2020-02-02,National,X,2020,5,6.74724,6.87271,20299,28889,X,44117,9527,5475,108307,2984,1575900,2020-5
2020-02-03,2020-02-03,2020-02-09,National,X,2020,6,6.7998,7.08261,20270,29790,X,45491,10036,5702,111289,2994,1571300,2020-6
2020-02-10,2020-02-10,2020-02-16,National,X,2020,7,6.11292,6.22068,17393,26428,X,36909,9231,5457,95418,2958,1533883,2020-7
2020-02-17,2020-02-17,2020-02-23,National,X,2020,8,5.55671,5.62148,15233,22908,X,28328,8221,5142,79832,2909,1420123,2020-8
2020-02-24,2020-02-24,2020-03-01,National,X,2020,9,5.12279,5.10226,13817,22125,X,25487,8273,5107,74809,2934,1466192,2020-9
2020-03-02,2020-03-02,2020-03-08,National,X,2020,10,5.26652,5.28928,13888,23906,X,26396,8891,5698,78779,2901,1489410,2020-10
2020-03-09,2020-03-09,2020-03-15,National,X,2020,11,5.67081,6.29229,14149,29657,X,27752,11327,6686,89571,2836,1423503,2020-11
2020-03-16,2020-03-16,2020-03-22,National,X,2020,12,6.38029,7.35285,10790,30818,X,17512,12478,6986,78584,2798,1068755,2020-12
2020-03-23,2020-03-23,2020-03-29,National,X,2020,13,4.91692,6.22687,5129,22408,X,8322,10825,6458,53142,2727,853431,2020-13
2020-03-30,2020-03-30,2020-04-05,National,X,2020,14,3.78625,4.82995,2359,14964,X,4852,8696,5380,36251,2684,750546,2020-14
2020-04-06,2020-04-06,2020-04-12,National,X,2020,15,2.80122,3.47366,1496,9995,X,3426,6043,4014,24974,2686,718953,2020-15
2020-04-13,2020-04-13,2020-04-19,National,X,2020,16,2.12879,2.57382,1068,7423,X,2666,4182,2926,18265,2666,709645,2020-16
2020-04-20,2020-04-20,2020-04-26,National,X,2020,17,1.73315,2.02032,926,6339,X,2317,3289,2293,15164,2652,750576,2020-17
2020-04-27,2020-04-27,2020-05-03,National,X,2020,18,1.40932,1.62094,864,5291,X,2098,2668,1896,12817,2624,790715,2020-18
2020-05-04,2020-05-04,2020-05-10,National,X,2020,19,1.18336,1.35262,729,4585,X,1889,2241,1622,11066,2611,818113,2020-19
2020-05-11,2020-05-11,2020-05-17,National,X,2020,20,1.11451,1.23819,788,4112,X,1960,2171,1449,10480,2601,846400,2020-20
2020-05-18,2020-05-18,2020-05-24,National,X,2020,21,1.00534,1.07598,1224,4375,X,2402,2148,1586,11735,2971,1090638,2020-21
2020-05-25,2020-05-25,2020-05-31,National,X,2020,22,0.88827,0.885843,805,3572,X,1898,1878,1461,9614,2950,1085294,2020-22
2020-06-01,2020-06-01,2020-06-07,National,X,2020,23,0.814062,0.819928,802,3440,X,1969,1705,1409,9325,2931,1137295,2020-23
2020-06-08,2020-06-08,2020-06-14,National,X,2020,24,0.836751,0.814575,881,3454,X,2141,1726,1378,9580,2902,1176074,2020-24
2020-06-15,2020-06-15,2020-06-21,National,X,2020,25,0.928456,0.950979,1006,4709,X,2679,2001,1471,11866,2935,1247767,2020-25
2020-06-22,2020-06-22,2020-06-28,National,X,2020,26,1.14217,1.20306,1216,6241,X,3491,2649,1902,15499,2896,1288294,2020-26
2020-06-29,2020-06-29,2020-07-05,National,X,2020,27,1.27401,1.38424,1395,7032,X,3970,3223,2223,17843,2897,1289006,2020-27
2020-07-06,2020-07-06,2020-07-12,National,X,2020,28,1.34951,1.47311,1545,8010,X,4094,3765,2632,20046,2918,1360798,2020-28
2020-07-13,2020-07-13,2020-07-19,National,X,2020,29,1.34471,1.43761,1658,7526,X,4075,3565,2436,19260,2894,1339726,2020-29
2020-07-20,2020-07-20,2020-07-26,National,X,2020,30,1.22153,1.21898,1634,6105,X,3560,3089,2145,16533,2953,1356301,2020-30
2020-07-27,2020-07-27,2020-08-02,National,X,2020,31,1.15258,1.15067,1609,5709,X,3497,2595,2114,15524,2992,1349125,2020-31
2020-08-03,2020-08-03,2020-08-09,National,X,2020,32,1.0626,1.05662,1570,4977,X,3271,2361,1938,14117,2956,1336052,2020-32
2020-08-10,2020-08-10,2020-08-16,National,X,2020,33,0.979884,0.981699,1592,4502,X,3167,2174,1758,13193,2978,1343895,2020-33
2020-08-17,2020-08-17,2020-08-23,National,X,2020,34,0.969202,0.961833,1804,4305,X,3283,1894,1666,12952,2930,1346595,2020-34
2020-08-24,2020-08-24,2020-08-30,National,X,2020,35,1.00022,0.970543,1866,4032,X,3951,1821,1489,13159,2967,1355839,2020-35
2020-08-31,2020-08-31,2020-09-06,National,X,2020,36,0.920817,0.919002,1759,3773,X,3609,1696,1479,12316,2921,1340149,2020-36
2020-09-07,2020-09-07,2020-09-13,National,X,2020,37,1.0355,0.978032,1999,3975,X,3822,1793,1446,13035,2915,1332779,2020-37
2020-09-14,2020-09-14,2020-09-20,National,X,2020,38,0.974333,0.955677,2070,4070,X,3628,1794,1487,13049,2943,1365420,2020-38
2020-09-21,2020-09-21,2020-09-27,National,X,2020,39,1.06462,1.03845,2286,4412,X,4366,1944,1578,14586,2941,1404590,2020-39
2020-09-28,2020-09-28,2020-10-04,National,X,2020,40,1.09211,1.08024,2454,5091,X,4715,2362,1844,16466,3246,1524289,2020-40
2020-10-05,2020-10-05,2020-10-11,National,X,2020,41,1.21201,1.19451,2558,6023,X,5239,3004,2320,19144,3318,1602667,2020-41
2020-10-12,2020-10-12,2020-10-18,National,X,2020,42,1.11151,1.09796,2313,5661,X,4613,2547,2101,17235,3301,1569727,2020-42
2020-10-19,2020-10-19,2020-10-25,National,X,2020,43,1.18662,1.15393,2454,5850,X,4834,2821,2174,18133,3330,1571417,2020-43
2020-10-26,2020-10-26,2020-11-01,National,X,2020,44,1.25262,1.18924,2512,6082,X,4916,2752,2292,18554,3421,1560158,2020-44
2020-11-02,2020-11-02,2020-11-08,National,X,2020,45,1.44427,1.33759,2726,7084,X,5825,3282,2453,21370,3425,1597645,2020-45
2020-11-09,2020-11-09,2020-11-15,National,X,2020,46,1.48969,1.37845,2776,7677,X,5544,3728,2873,22598,3391,1639379,2020-46
2020-11-16,2020-11-16,2020-11-22,National,X,2020,47,1.56064,1.43236,2692,7824,X,5342,3956,2895,22709,3334,1585429,2020-47
2020-11-23,2020-11-23,2020-11-29,National,X,2020,48,1.61944,1.49959,2484,7091,X,4584,3962,3192,21313,3333,1421255,2020-48
2020-11-30,2020-11-30,2020-12-06,National,X,2020,49,1.57347,1.44967,2597,7682,X,4861,3976,3135,22251,3339,1534905,2020-49
2020-12-07,2020-12-07,2020-12-13,National,X,2020,50,1.51939,1.42617,2504,7519,X,4692,4067,3321,22103,3358,1549810,2020-50
2020-12-14,2020-12-14,2020-12-20,National,X,2020,51,1.50599,1.39797,2482,7124,X,4282,3841,3145,20874,3299,1493163,2020-51
2020-12-21,2020-12-21,2020-12-27,National,X,2020,52,1.55485,1.45725,2323,6627,X,3564,3918,3404,19836,3301,1361197,2020-52
2020-12-28,2020-12-28,2021-01-03,National,X,2020,53,1.58903,1.53781,2583,7723,X,3933,4516,3668,22423,3280,1458113,2020-53
2020-12-28,2020-12-28,2021-01-03,National,X,2021,1,1.47519,1.4348,2414,7976,X,4549,4359,3413,22711,3316,1582870,2021-1
2021-01-04,2021-01-04,2021-01-10,National,X,2021,2,1.28752,1.2606,2297,6396,X,3975,3520,2830,19018,3278,1508647,2021-2
2021-01-11,2021-01-11,2021-01-17,National,X,2021,3,1.25172,1.21098,2566,5876,X,4056,3310,2542,18350,3315,1515305,2021-3
2021-01-18,2021-01-18,2021-01-24,National,X,2021,4,1.10177,1.12283,2558,5345,X,3953,2803,2237,16896,3324,1504764,2021-4
2021-01-25,2021-01-25,2021-01-31,National,X,2021,5,1.16565,1.08237,2636,4995,X,4015,2525,1927,16098,3295,1487296,2021-5
2021-02-01,2021-02-01,2021-02-07,National,X,2021,6,1.00609,0.975086,2552,4096,X,3730,2129,1572,14079,3246,1443873,2021-6
2021-02-08,2021-02-08,2021-02-14,National,X,2021,7,0.986101,0.907555,2318,3708,X,3144,1918,1503,12591,3256,1387354,2021-7
2021-02-15,2021-02-15,2021-02-21,National,X,2021,8,0.864388,0.860857,2543,3839,X,3541,1900,1521,13344,3276,1550083,2021-8
